0.1		t83		0		0		t85		0		0
0.1		t83		0		0		t82		0		0
0.1		m_f123		0		0		t85		0		0
0.1		t84		0		0		t85		0		0
0.1		t84		0		0		t83		0		0
0.1		t84		0		0		t82		0		0
0.1		t81		0		0		t83		0		0
0.1		t81		0		0		t84		0		0
0.1		t81		0		0		t82		0		0
0.1		t94		0		0		t99		0		0
0.1		t86		0		0		t81		0		0
0.1		t86		0		0		t83		0		0
0.1		t86		0		0		t84		0		0
0.1		t86		0		0		t82		0		0
0.1		t86		0		0		t81		0		0
0.1		t87		0		0		t85		0		0
0.1		t87		0		0		m_f123		0		0
0.1		p19		0		0		c38		0		0
0.1		t95		0		0		t97		0		0
0.1		t98		0		0		t96		0		0
0.1		t80		0		0		t84		0		0
0.1		t80		0		0		t85		0		0
0.1		t80		0		0		t83		0		0
0.1		t80		0		0		t84		0		0
0.1		t80		0		0		t82		0		0
0.1		t80		0		0		t81		0		0
0.1		t80		0		0		t86		0		0
0.1		p24		0		0		p3		0		0
12.399999999999972		t85		0		0		t87		0		0
12.399999999999972		t87		0		0		t85		0		0
12.499999999999972		m_f123		0		0		t87		0		0
12.499999999999972		t87		0		0		m_f123		0		0
13.199999999999969		t99		0		0		t94		0		0
13.199999999999969		t94		0		0		t99		0		0
13.399999999999968		t97		0		0		t95		0		0
13.399999999999968		t95		0		0		t97		0		0
13.799999999999967		t85		0		0		m_f123		0		0
13.799999999999967		m_f123		0		0		t85		0		0
15.199999999999962		t84		0		0		t80		0		0
15.199999999999962		t80		0		0		t84		0		0
16.29999999999996		t80		0		0		w65		0		0
16.79999999999997		c43		0		0		t87		0		0
18.39999999999999		w65		0		0		t80		0		0
18.39999999999999		t80		0		0		w65		0		0
19.300000000000004		c43		0		0		t87		0		0
19.300000000000004		t87		0		0		c43		0		0
20.200000000000017		t86		0		0		t81		0		0
20.200000000000017		t81		0		0		t86		0		0
21.00000000000003		t96		0		0		t98		0		0
21.00000000000003		t98		0		0		t96		0		0
22.000000000000043		m_s112		0		0		w79		0		0
26.200000000000102		c50		0		0		m_s104		0		0
29.400000000000148		m_s103		0		0		m_f136		0		0
29.800000000000153		c50		0		0		m_s104		0		0
29.800000000000153		m_s104		0		0		c50		0		0
29.900000000000155		w65		0		0		t84		0		0
30.600000000000165		m_f129		0		0		t91		0		0
32.000000000000185		t84		0		0		w65		0		0
32.000000000000185		w65		0		0		t84		0		0
32.700000000000195		t82		0		0		t83		0		0
32.700000000000195		t83		0		0		t82		0		0
32.800000000000196		t91		0		0		m_f129		0		0
32.800000000000196		m_f129		0		0		t91		0		0
33.60000000000021		t85		0		0		t93		0		0
33.70000000000021		p13		0		0		w57		0		0
34.800000000000225		t93		0		0		t85		0		0
34.800000000000225		t85		0		0		t93		0		0
38.20000000000027		t95		0		0		f141		0		0
38.70000000000028		w79		0		0		m_s112		0		0
38.70000000000028		t81		0		0		t86		0		0
38.70000000000028		m_s112		0		0		w79		0		0
40.70000000000031		t95		0		0		f141		0		0
40.70000000000031		f141		0		0		t95		0		0
41.60000000000032		t88		0		0		t85		0		0
43.10000000000034		p10		0		0		w68		0		0
44.20000000000036		p3		0		0		p24		0		0
44.20000000000036		p24		0		0		p3		0		0
47.3000000000004		m_f136		0		0		m_s103		0		0
47.3000000000004		m_s103		0		0		m_f136		0		0
47.70000000000041		t87		0		0		p24		0		0
49.30000000000043		t87		0		0		p24		0		0
49.30000000000043		p24		0		0		t87		0		0
49.40000000000043		w57		0		0		p13		0		0
49.40000000000043		p13		0		0		w57		0		0
50.90000000000045		p10		0		0		w68		0		0
50.90000000000045		w68		0		0		p10		0		0
51.100000000000456		t94		0		0		c36		0		0
51.40000000000046		m_f128		0		0		p1		0		0
52.500000000000476		c36		0		0		t94		0		0
52.500000000000476		t94		0		0		c36		0		0
53.70000000000049		c36		0		0		t87		0		0
53.900000000000496		p24		0		0		t99		0		0
54.2000000000005		t86		0		0		t81		0		0
54.2000000000005		t81		0		0		t86		0		0
55.10000000000051		t87		0		0		c36		0		0
55.10000000000051		c36		0		0		t87		0		0
55.50000000000052		f145		0		0		t82		0		0
56.10000000000053		t99		0		0		p24		0		0
56.10000000000053		t97		0		0		f141		0		0
56.10000000000053		p24		0		0		t99		0		0
57.20000000000054		c36		0		0		t99		0		0
58.100000000000556		t82		0		0		f145		0		0
58.100000000000556		f145		0		0		t82		0		0
58.50000000000056		t97		0		0		f141		0		0
58.50000000000056		f141		0		0		t97		0		0
58.50000000000056		m_f135		0		0		t94		0		0
58.60000000000056		t99		0		0		c36		0		0
58.60000000000056		c36		0		0		t99		0		0
59.60000000000058		w66		0		0		c44		0		0
60.200000000000585		c36		0		0		p24		0		0
60.900000000000595		m_f135		0		0		t94		0		0
60.900000000000595		t94		0		0		m_f135		0		0
61.1000000000006		t85		0		0		t88		0		0
61.1000000000006		t88		0		0		t85		0		0
62.10000000000061		w66		0		0		c44		0		0
62.10000000000061		c44		0		0		w66		0		0
63.40000000000063		p24		0		0		c36		0		0
63.40000000000063		c36		0		0		p24		0		0
